,TOI_Diff,P/GP_Diff,A/GP_Diff,G/GP_Diff,HITS/GP_Diff,PIM/GP_Diff,BS/GP_Diff,+/-_Diff
0,0.259999999999998,-0.01200000000000001,0.024999999999999967,-0.036000000000000004,0.548780487804878,-0.29268292682926833,0.23170731707317083,-8
1,1.1799999999999997,-0.11100000000000004,-0.061,-0.05000000000000002,-0.06172839506172845,0.012345679012345623,-0.8641975308641976,-21
2,0.28000000000000114,0.18400000000000005,0.09799999999999998,0.08499999999999996,-0.03828342080889163,-0.07965421426366162,0.36415560358135224,-12
3,2.8999999999999986,0.29300000000000004,0.134,0.15899999999999997,-0.06097560975609756,0.10975609756097561,-0.17073170731707316,-6
4,1.6300000000000008,0.08499999999999996,0.122,-0.037000000000000005,-0.07317073170731714,0.0,-0.7682926829268293,0
5,1.6600000000000001,0.11499999999999999,0.10599999999999998,0.009000000000000008,-0.25785482123510284,-0.027807872878295392,1.2293246659443844,6
6,1.4499999999999993,-0.006000000000000005,0.04199999999999998,-0.04899999999999999,-0.24959428756897106,0.13274910743265173,-0.1598506978253813,-2
7,0.7900000000000027,0.038000000000000034,0.00599999999999995,0.03200000000000003,1.057964468533574,0.10358325805480273,-1.1889491117133393,4
8,3.0500000000000007,0.197,0.10199999999999998,0.094,-0.029090909090909056,0.02181818181818182,0.2436363636363637,23
9,0.10000000000000142,-0.16100000000000003,-0.088,-0.07399999999999998,-0.05268648930620756,-0.12658668057729092,-0.6946617979481831,-1
10,0.22000000000000242,-0.3810000000000001,-0.22599999999999998,-0.15499999999999997,0.11863896416741948,0.1264679313459801,0.20505871725383917,-41
11,0.2699999999999996,-0.08899999999999997,-0.06799999999999995,-0.020999999999999963,0.007969995311767453,0.029848413814658525,0.057352711361150166,9
12,0.4299999999999997,0.05800000000000005,0.061,-0.0040000000000000036,0.15370018975332067,-0.01707779886148006,0.6242884250474383,-34
13,1.4799999999999969,0.05600000000000005,0.07100000000000001,-0.014999999999999958,0.20922256097560976,0.24618902439024393,0.22141768292682928,-3
14,0.7599999999999998,-0.006000000000000005,0.009000000000000008,-0.015000000000000013,0.5773366418527708,-0.22291149710504551,-0.14846980976013235,17
15,0.6000000000000014,0.067,0.032999999999999974,0.035,-0.6813852813852814,0.025454545454545396,-1.8242424242424242,5
16,0.0799999999999983,-0.016000000000000014,-0.06000000000000005,0.043999999999999984,-0.03816083395383474,-0.2887192851824274,-0.21463142218912878,10
17,1.9600000000000009,0.02699999999999997,0.041000000000000036,-0.015,0.007317073170731714,0.1579268292682927,0.275609756097561,-36
18,0.17999999999999972,0.16099999999999998,0.093,0.06799999999999998,0.2963414634146342,-0.02073170731707319,-0.041158536585365835,1
19,1.1400000000000006,0.10399999999999998,-0.0020000000000000018,0.10500000000000004,0.33638211382113803,0.12737127371273715,-1.0904471544715448,7
20,0.15000000000000213,-0.19500000000000006,-0.1459999999999999,-0.049000000000000016,-0.13414634146341475,0.14634146341463422,0.5609756097560974,-29
21,3.2399999999999984,0.21900000000000003,0.14600000000000002,0.07299999999999998,0.012195121951219523,-0.18292682926829268,0.060975609756097615,24
22,1.1099999999999994,0.02400000000000002,0.01200000000000001,0.01200000000000001,-0.14634146341463417,0.024390243902439046,-0.35365853658536583,14
23,0.4499999999999993,0.15500000000000003,0.011999999999999955,0.14400000000000002,-0.1548076923076923,0.0346153846153846,-0.17980769230769234,-16
24,0.0799999999999983,0.11699999999999999,0.043999999999999984,0.07200000000000004,0.2852391510928096,-0.020589166930630343,-0.10500475134621479,-6
25,0.25,-0.14100000000000007,-0.122,-0.019000000000000017,-0.20089786756453432,-0.02581369248035914,-0.4601571268237936,-9
26,1.0999999999999979,-0.20700000000000007,-0.06099999999999994,-0.14699999999999996,-0.02439024390243899,0.04878048780487804,-0.13414634146341461,-19
27,0.3000000000000007,-0.05399999999999999,0.02200000000000002,-0.076,-0.1352720450281426,0.030581613508442795,-1.0275797373358349,4
28,0.25,0.14600000000000002,0.10500000000000001,0.03999999999999998,-0.25366422385076604,0.0406395736175883,-0.5701199200532978,9
29,1.049999999999999,0.16799999999999998,0.10400000000000004,0.065,-0.11688311688311692,0.0,-0.27272727272727276,-3
30,0.7000000000000028,0.1359999999999999,0.30999999999999994,-0.17500000000000002,0.7734335839598998,-0.09273182957393478,-0.6265664160401002,-2
31,0.3200000000000003,-0.28500000000000003,-0.044999999999999984,-0.24,-0.006022282445046656,-0.09244203553146646,-0.16651610960554053,-15
32,0.3099999999999987,0.02400000000000002,-0.01200000000000001,0.03699999999999998,-0.03757415952537907,0.010547132498352013,0.043506921555702016,16
33,1.0,0.23199999999999987,0.08800000000000008,0.14500000000000002,-0.2664207938180543,0.22427116262732705,-1.0335440814892871,1
34,0.9700000000000024,-0.183,-0.06099999999999997,-0.12199999999999998,-0.30487804878048785,0.14634146341463417,0.012195121951219523,-33
35,0.28000000000000114,0.10999999999999999,0.119,-0.009000000000000008,0.13297150610583441,-0.1399496026361698,-0.11378174064741231,14
36,1.7799999999999994,0.0040000000000000036,-0.165,0.168,-0.3382352941176471,-0.006722689075630228,-0.6470588235294117,-11
37,0.3200000000000003,0.10499999999999993,0.10900000000000004,-0.0050000000000000044,0.14729729729729746,-0.04695945945945945,-0.48783783783783785,-11
38,0.870000000000001,-0.06999999999999995,0.03899999999999998,-0.10800000000000001,0.1547767301191959,-0.14979541006938266,0.2716598470023128,15
39,0.7799999999999976,0.19099999999999995,0.20300000000000007,-0.01200000000000001,0.06253908692933086,0.28924327704815506,0.17229518449030645,26
40,0.0600000000000005,-0.17400000000000004,-0.193,0.01899999999999999,-0.11128775834658189,0.12559618441971385,-0.4085850556438792,-8
41,0.21999999999999886,-0.04799999999999993,0.19000000000000006,-0.239,0.2141463414634145,0.20666666666666667,-0.0663414634146342,4
42,2.820000000000002,0.06700000000000006,0.010000000000000009,0.058000000000000024,0.4479743515010201,0.5345380355581463,0.1501020110754882,-17
43,0.2699999999999996,0.04600000000000004,0.06699999999999995,-0.01999999999999999,0.10182926829268302,0.034756097560975585,1.4768292682926827,21
44,0.8400000000000034,-0.04899999999999993,0.07299999999999995,-0.12199999999999994,-0.35365853658536583,-0.09756097560975607,-0.3048780487804878,-31
45,0.6999999999999993,-0.05700000000000005,-0.0030000000000000027,-0.05299999999999999,0.03527336860670194,0.06862273528940199,-0.3283629950296617,-20
46,0.6099999999999994,-0.254,-0.20800000000000002,-0.045999999999999985,-0.09059233449477366,0.11466582198289521,-1.0174216027874565,-34
47,1.3200000000000003,0.28500000000000003,0.12900000000000006,0.15699999999999997,0.07976268951878707,-0.1473302570863546,0.10415293342122611,3
48,1.5500000000000007,0.021999999999999964,-0.014999999999999958,0.037000000000000005,-0.025757575757575757,0.2689393939393939,-0.025757575757575757,0
49,0.4499999999999993,-0.254,-0.18899999999999997,-0.065,-0.10636277302943964,-0.04131054131054129,-0.11918328584995247,-11
50,0.8500000000000014,0.02400000000000002,-0.061,0.08500000000000002,-0.2926829268292682,-0.14634146341463417,-0.573170731707317,5
51,2.0500000000000007,-0.07299999999999995,-0.061000000000000054,-0.011999999999999997,-0.2560975609756097,-0.18292682926829268,0.6585365853658537,24
52,0.3100000000000005,-0.16400000000000003,-0.09899999999999998,-0.064,-0.40228064618308523,-0.02343997465948683,-0.5061767500791892,-5
53,2.3500000000000014,0.05500000000000005,0.04799999999999999,0.007000000000000006,-0.12708600770218226,0.008985879332477548,0.01925545571245188,-15
54,3.299999999999997,0.383,0.09400000000000008,0.289,0.18230143839899937,0.24953095684803,-0.19574734208880545,9
55,1.5199999999999996,0.04800000000000004,-0.046999999999999986,0.094,0.0015432098765432167,0.28086419753086417,1.828703703703704,15
56,0.5500000000000007,-0.48599999999999993,-0.426,-0.059,0.3905565978736709,-0.1163227016885553,1.2198248905565978,-39
57,0.1700000000000017,-0.2809999999999999,-0.23099999999999998,-0.048000000000000015,0.04878048780487804,0.19512195121951226,0.426829268292683,-6
58,2.25,0.19100000000000006,0.131,0.06,0.1655052264808361,0.006271777003484247,-1.1916376306620209,5
59,0.509999999999998,0.239,0.14400000000000002,0.09599999999999997,-0.3481456732375543,-0.10992315402606082,-0.1837621115937187,19
